"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 20:45:26 GMT 2024","Tue Oct 22 20:45:26 GMT 2024","14","","FeedbackRepoSuite","","","","[Delete] Delete feedback",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:16 GMT 2024","12","","UserServiceSuite","","","","[GetUserByID] Incorrect ID",""
"passed","Wed Oct 23 19:05:16 GMT 2024","Wed Oct 23 19:05:18 GMT 2024","1716","","AuthSuite","","","","[Login] Incorrect password",""
"passed","Tue Oct 22 20:45:27 GMT 2024","Tue Oct 22 20:45:27 GMT 2024","59","","FeedbackServiceSuite","","","","[CreateFeedback] Correct",""
"passed","Wed Oct 23 19:03:15 GMT 2024","Wed Oct 23 19:03:15 GMT 2024","7","","OrderRepoSuite","","","","[Create] Create order",""
"passed","Wed Oct 23 19:05:16 GMT 2024","Wed Oct 23 19:05:16 GMT 2024","7","","RacketSuite","","","","[Integration UpdateRacket] wrong ID",""
"passed","Tue Oct 22 20:45:26 GMT 2024","Tue Oct 22 20:45:26 GMT 2024","28","","FeedbackRepoSuite","","","","[GetFeedbacksByRacketID] Get feedbacks by racket id",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:18 GMT 2024","2296","","CartServiceSuite","","","","[RemoveRacket] remove existed racket",""
"passed","Wed Oct 23 19:05:16 GMT 2024","Wed Oct 23 19:05:16 GMT 2024","8","","RacketSuite","","","","[Integration GetRacketByID] correct id",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:18 GMT 2024","2361","","CartServiceSuite","","","","[AddRacket] No racket",""
"passed","Wed Oct 23 19:03:15 GMT 2024","Wed Oct 23 19:03:15 GMT 2024","1","","UserRepoSuite","","","","[GetUserByID] Get user by id",""
"passed","Wed Oct 23 19:05:15 GMT 2024","Wed Oct 23 19:05:15 GMT 2024","29","","CartRepoSuite","","","","[Create] Create cart",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:16 GMT 2024","5","","RacketServiceSuite","","","","[GetRacketByID] wrong id",""
"passed","Wed Oct 23 19:05:15 GMT 2024","Wed Oct 23 19:05:15 GMT 2024","12","","UserRepoSuite","","","","[GetUserByID] Get user by id",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:16 GMT 2024","7","","RacketServiceSuite","","","","[UpdateRacket] correct request",""
"passed","Wed Oct 23 19:05:16 GMT 2024","Wed Oct 23 19:05:16 GMT 2024","84","","AuthSuite","","","","[Login] User doesn't exist",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:18 GMT 2024","2362","","CartServiceSuite","","","","[UpdateRacket] subtract racket quantity",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:16 GMT 2024","12","","AuthServiceSuite","","","","[GetCartByID] existed cart",""
"passed","Wed Oct 23 19:03:16 GMT 2024","Wed Oct 23 19:03:18 GMT 2024","2383","","OrderServiceSuite","","","","[CreateOrder2] create order",""
