"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","21","","UserRepoSuite","","","","[GetAllUsers] Get all users",""
"passed","Tue Oct 22 20:45:27 GMT 2024","Tue Oct 22 20:45:27 GMT 2024","67","","FeedbackServiceSuite","","","","[GetFeedbacksByUserID] Incorrect user ID",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","30","","RacketServiceSuite","","","","[GetRacketByID] correct id",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","4","","UserRepoSuite","","","","[GetUserByID] Get user by id",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","13","","OrderServiceSuite","","","","[GetMyOrders2] correct user id",""
"passed","Tue Oct 22 20:45:26 GMT 2024","Tue Oct 22 20:45:26 GMT 2024","30","","FeedbackRepoSuite","","","","[Create] Create feedback",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","2","","UserServiceSuite","","","","[GetUserByID] Correct ID",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","2","","AuthSuite","","","","[Login] User doesn't exist",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","15","","RacketSuite","","","","[Integration GetRacketByID] correct id",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","7","","UserRepoSuite","","","","[Update] Update user role",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","8","","RacketRepoSuite","","","","[Update] Update racket",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","18","","CartRepoSuite","","","","[Create] Create cart",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","14","","RacketSuite","","","","[Integration UpdateRacket] correct request",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:55 GMT 2024","1034","","AuthSuite","","","","[Login] Incorrect password",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","14","","RacketRepoSuite","","","","[Delete] Delete racket",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","956","","AuthSuite","","","","[Register] Successfully registered",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","6","","UserRepoSuite","","","","[GetAllUsers] Get all users",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","26","","UserRepoSuite","","","","[Update] Update user role",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","5","","CartRepoSuite","","","","[AddRacket] Add racket to cart",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","2","","UserServiceSuite","","","","[GetUserByID] Incorrect ID",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","22","","OrderServiceSuite","","","","[CreateOrder2] create order",""
"passed","Tue Oct 22 20:45:26 GMT 2024","Tue Oct 22 20:45:26 GMT 2024","14","","FeedbackRepoSuite","","","","[Delete] Delete feedback",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","54","","CartServiceSuite","","","","[UpdateRacket] add racket quantity",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","939","","AuthSuite","","","","[Login] Correct password",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","24","","UserRepoSuite","","","","[GetUserByID] Get user by id",""
"passed","Tue Oct 22 20:45:27 GMT 2024","Tue Oct 22 20:45:27 GMT 2024","57","","FeedbackServiceSuite","","","","[DeleteFeedback] repository error",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","16","","RacketSuite","","","","[Integration UpdateRacket] wrong ID",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","7","","UserServiceSuite","","","","[UpdateUser] Incorrrect ID",""
"passed","Tue Oct 22 20:45:27 GMT 2024","Tue Oct 22 20:45:27 GMT 2024","55","","FeedbackServiceSuite","","","","[GetFeedbacksByRacketID] Incorrect racket ID",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","14","","RacketSuite","","","","[Integration CreateRacket] wrong amount",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","11","","RacketSuite","","","","[Integration CreateRacket] correct request",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","9","","OrderServiceSuite","","","","[GetOrderByID2] correct order id",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","10","","UserSuite","","","","[Integration GetAllUsers] Correct",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","18","","OrderRepoSuite","","","","[Update] Update order",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","4","","UserRepoSuite","","","","[Create] Create user",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","6","","AuthServiceSuite","","","","[GetCartByID] no existed cart",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","7","","AuthServiceSuite","","","","[GetCartByID] existed cart",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:44 GMT 2024","2004","","AuthServiceSuite","","","","[Login] Incorrect password",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","7","","UserRepoSuite","","","","[GetUserByEmail] Get user by email",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","24","","RacketServiceSuite","","","","[UpdateRacket] wrong ID",""
"passed","Tue Oct 22 20:45:27 GMT 2024","Tue Oct 22 20:45:27 GMT 2024","53","","FeedbackServiceSuite","","","","[DeleteFeedback] success",""
"passed","Wed Oct 23 19:42:53 GMT 2024","Wed Oct 23 19:42:53 GMT 2024","6","","RacketRepoSuite","","","","[GetAllRackets] Get all rackets",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","6","","UserSuite","","","","[Integration GetUserByID] Incorrect ID",""
"passed","Wed Oct 23 19:42:54 GMT 2024","Wed Oct 23 19:42:54 GMT 2024","8","","UserSuite","","","","[Integration UpdateUser] Incorrrect ID",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","12","","OrderServiceSuite","","","","[GetMyOrders1] wrong user id",""
"passed","Wed Oct 23 19:41:42 GMT 2024","Wed Oct 23 19:41:42 GMT 2024","13","","UserServiceSuite","","","","[UpdateUser] Correct",""
