"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","45","","UserRepoSuite","","","","[GetUserByEmail] Get user by email",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","111","","RacketServiceSuite","","","","[CreateRacket] correct request",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","189","","RacketServiceSuite","","","","[GetAllRackets] no rackets",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","5","","UserSuite","","","","[Integration GetUserByID] Correct ID",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","4","","AuthSuite","","","","[Integration Register] User already exists",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","36","","UserRepoSuite","","","","[Update] Update user role",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","5","","OrderRepoSuite","","","","[GetOrderByID] Get order by id",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","8","","FeedbackServiceSuite","","","","[GetFeedbacksByRacketID] success",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","23","","FeedbackServiceSuite","","","","[CreateFeedback] Correct",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","69","","AuthServiceSuite","","","","[GetCartByID] existed cart",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","66","","CartServiceSuite","","","","[UpdateRacket] no cart yet",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","8","","RacketRepoSuite","","","","[GetAllRackets] Get all rackets",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","3","","FeedbackRepoSuite","","","","[GetFeedbacksByUserID] Get feedback feedback",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","18","","OrderRepoSuite","","","","[Create] Create order",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","3","","UserRepoSuite","","","","[GetUserByID] Get user by id",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:19 GMT 2024","1792","","AuthSuite","","","","[Integration Login] Incorrect password",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","27","","FeedbackServiceSuite","","","","[GetFeedbacksByRacketID] Incorrect racket ID",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","2","","RacketRepoSuite","","","","[Update] Update racket",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","23","","OrderRepoSuite","","","","[GetMyOrders] Get my orders",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","15","","FeedbackServiceSuite","","","","[GetFeedbacksByUserID] Incorrect user ID",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","3","","UserRepoSuite","","","","[GetAllUsers] Get all users",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:49 GMT 2024","3688","","AuthServiceSuite","","","","[Login] Incorrect password",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","8","","RacketRepoSuite","","","","[GetRacketByID] Get racket by ID",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:19 GMT 2024","1793","","AuthSuite","","","","[Integration Login] Correct password",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","39","","RacketSuite","","","","[Integration UpdateRacket] correct request",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","5","","RacketRepoSuite","","","","[Create] Create racket",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","52","","CartServiceSuite","","","","[UpdateRacket] add racket quantity",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","12","","UserServiceSuite","","","","[GetUserByID] Incorrect ID",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","5","","AuthSuite","","","","[Integration Login] User doesn't exist",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","9","","UserServiceSuite","","","","[GetAllUsers] Repository error",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","46","","RacketSuite","","","","[Integration UpdateRacket] wrong ID",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","25","","FeedbackServiceSuite","","","","[CreateFeedback] Incorrect",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","3","","RacketRepoSuite","","","","[Delete] Delete racket",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","4","","CartRepoSuite","","","","[Create] Create cart",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","66","","CartServiceSuite","","","","[RemoveRacket] remove existed racket",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","23","","FeedbackServiceSuite","","","","[GetFeedbacksByUserID] Incorrect user ID",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","38","","OrderRepoSuite","","","","[Update] Update order",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","26","","RacketSuite","","","","[Integration CreateRacket] correct request",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","37","","CartServiceSuite","","","","[AddRacket] No racket",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","4","","UserRepoSuite","","","","[Delete] Delete user",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","4","","CartRepoSuite","","","","[GetCartByID] Get cart by id",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","69","","CartRepoSuite","","","","[AddRacket] Add racket to cart",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","13","","FeedbackRepoSuite","","","","[GetFeedbacksByRacketID] Get feedbacks by racket id",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","11","","OrderServiceSuite","","","","[GetMyOrders2] correct user id",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","5","","CartRepoSuite","","","","[Delete] Get cart by id",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","10","","UserSuite","","","","[Integration GetAllUsers] Correct",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","6","","UserServiceSuite","","","","[UpdateUser] Incorrrect ID",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","30","","FeedbackServiceSuite","","","","[DeleteFeedback] repository error",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","12","","UserSuite","","","","[Integration UpdateUser] Correct",""
"passed","Mon Oct 21 08:06:17 GMT 2024","Mon Oct 21 08:06:17 GMT 2024","21","","RacketSuite","","","","[Integration CreateRacket] wrong amount",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","3","","UserServiceSuite","","","","[GetUserByID] Correct ID",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:46 GMT 2024","11","","UserServiceSuite","","","","[UpdateUser] Correct",""
"passed","Mon Oct 21 18:40:46 GMT 2024","Mon Oct 21 18:40:48 GMT 2024","2024","","AuthServiceSuite","","","","[Register] User already exists",""
"passed","Mon Oct 21 18:41:28 GMT 2024","Mon Oct 21 18:41:28 GMT 2024","72","","UserRepoSuite","","","","[Create] Create user",""
